Review ID,Username,Rating,Review Text,Date
9b599b2f-d64b-42de-8803-7b418f818741,Pengguna Google,5,"Lebih enak, lebih simple , bisa konsultasi sambil rebahan juga. ngga ngantri panjang.",2025-10-04 12:43:05
0b95c238-2d98-4077-86a9-038540b6ddef,Pengguna Google,5,"lengkap, respon cepat",2025-10-04 09:06:44
b293d37a-548a-4cad-a279-3a07e6426e19,Pengguna Google,5,Terima kasih,2025-10-04 08:42:02
9fea73d8-da47-451e-b66d-5b211b2998bc,Pengguna Google,1,gopay saya udah kepotong buat chat sama dokter. dokternya gabisa. terus gaada layanan apa² tapi saya harus tetap membayar. MAKASIH APLIKASI HALODOC BAGUS BANGET! SAYA BAYAR HANYA UNTUK LIHAT FOTO DOKTERNYA?! WOW KEREN!,2025-10-03 23:59:41
fcd95926-c0e8-46df-b4b1-b9f663f656a2,Pengguna Google,5,sangat membantu sekali,2025-10-03 23:01:24
0e59b62d-782b-4c42-96ee-18c9af6ddd2e,Pengguna Google,5,dokter nya ramah,2025-10-03 22:48:50
da02af8f-6661-4613-b06c-8b98f5acc861,Pengguna Google,5,mantap,2025-10-03 22:45:18
a65f56e1-ccbc-4890-9991-f8336b5fcb29,Pengguna Google,5,mantap👍,2025-10-03 21:32:49
663efa12-66c3-4742-be0d-00d2e10990c3,Pengguna Google,1,"dengan hari ini 2x saya Konsul lewat halodoc. yang pertama tidak di respon pesan saya, hari ini malah saya sudah bayar tapi tertera selesai pdhal saya sama sekali belum berkonsultasi. sangat mengecewakan",2025-10-03 21:05:17
b1c05315-630d-4732-a91c-4ec2adbbee2b,Pengguna Google,5,memudahkan ketika perlu obat dari rumah,2025-10-03 19:56:28
2df15c47-070e-4cc8-b062-e68af56e0673,Pengguna Google,1,"konsul telat 10 menit udah di cancel, sisa 20 menit hilang, duit ikut hilang. aplikasi penipuan, kebijakan merugikan",2025-10-03 19:44:55
ba56f1bb-5987-4028-be1a-df05ac612fe0,Pengguna Google,5,"konsultasi dengan dokter terbaik, kalau butuh cek lab juga bisa homecare, sangat membantu",2025-10-03 16:02:05
67bd9f20-fe2b-4e96-bc6d-dc55ef5da09f,Pengguna Google,5,sangat membantu apalagi untuk orang yang tidak bisa bepergian jauh,2025-10-03 14:45:37
ae7fc822-9988-465b-9684-18b40f2ea39f,Pengguna Google,5,terimakasih halodok😘👍,2025-10-03 13:36:54
82aec096-a6ad-4489-97fe-2c9faebd3777,Pengguna Google,5,besttt banget,2025-10-03 10:26:48
d531db49-0100-4af1-9bd2-56c4727495ac,Pengguna Google,5,terimakasih sudah sangat membantu saya,2025-10-03 10:09:16
7209a079-831e-4b05-af14-73f5219d1a68,Pengguna Google,5,misal ditambah fitur pick up obat di apotek terdekat app ini akan sangat² membantu,2025-10-03 09:56:47
be662a47-6d2b-49f5-9f91-6e27a687c9f3,Pengguna Google,5,"cepat sekali penanganan dokter ,dan juga pemesanan obat nya.",2025-10-03 08:38:21
1d80b451-aad2-4df1-8d62-17e42496d581,Pengguna Google,5,Alhamdulillah pesanan diantar cepat. pelayanan memuaskan. terima kasih,2025-10-03 06:01:49
91129c03-1d0e-47c7-aeb1-f4b4ad1d2656,Pengguna Google,5,"waktu kolsulnya tambahin please, kalo deket-deket waktu habis bikin geregetan padahal masi ada yg mau di tanyaaaa😭😭 jadi buru² minta reseppnyaa😭👊",2025-10-02 23:40:25
df5e03d6-4c7b-41f2-8108-9ae0aa4d0ef4,Pengguna Google,5,dokter ramah,2025-10-02 22:18:49
5c43d733-fb9d-4eb6-b9da-d78c2f419954,Pengguna Google,5,"sangat membantu sekali,tidak perlu datang ke RS / klinik",2025-10-02 20:21:47
0b045415-be37-4c38-92c9-2b28de5f29de,Pengguna Google,5,"sangat sangat mmbntu dalam keadaan sedang sakit dirumah lemas lesuh,tnggal konsul ke halodoc👍",2025-10-02 17:29:38
ecbc6056-a3f5-40b8-92ae-515b4bbec352,Pengguna Google,1,PAYAH.,2025-10-02 15:15:09
5344aa30-13ea-4e16-be58-98bc9850974d,Pengguna Google,5,"Cukup membantu, apalagi bisa connect/ terhubung dengan Asuransiku, berobat jadi lebih mudah, cuma kita hanya bisa bercerita melalui chat saja, tidak diperiksa secara langsung",2025-10-02 12:06:55
ac8694c4-14b2-4881-879b-93c0af8e2506,Pengguna Google,5,sangat membantu sekali..terimakasih halodoc,2025-10-02 10:00:40
8b2b61d4-0d18-4539-88eb-1f80741f7187,Pengguna Google,5,mantap,2025-10-02 07:55:12
b8ca0f43-714f-48fb-9234-04efdec9203e,Pengguna Google,4,Tidak dapat menjawab / menerima telepon dari kurir dari aplikasi halodoc. Dari notifikasi ada tulisan driver memanggil di tap jawab tidak ada perubahan apapun. Masuk ke aplikasi juga tidak bisa menjawab telepon. Mudah mudahan di update versi berikutnya akan ada opsi chat langsung dengan driver tanpa lewat SMS (lewat aplikasi halodoc. Pembeli harus diarahkan ke SMS terlebih dahulu untuk bisa mendapatkan nomor driver. Ini cukup repot. Untuk voucher cukup menarik,2025-10-02 02:14:33
a873d42e-8b4d-40c1-83a8-b8b817465366,Pengguna Google,5,mantaap,2025-10-01 21:27:26
60268422-a236-4c50-8701-9c4a2ae32062,Pengguna Google,2,"dokter nya baik ramah, tpi sayang waktunya cuma 30menit padahal tanya jawab dlam chat membutuhkan waktu yg lama jadi tidak sempat/ belum selesai sama sekali tapi udah off karna batas waktu, kurang puas sih konsul d halodoc",2025-10-01 20:23:24
32202dfc-7bc8-4591-9f5c-a39e4e05dde4,Pengguna Google,5,pelayanan & pengiriman sangat cepat.. Tks,2025-10-01 16:06:32
6f765d2f-8626-4598-bc63-4e8667d5e7c2,Pengguna Google,5,"chat dengan dokter dibalas cepat, penjelasannya juga mudah dipahami.",2025-09-30 23:29:57
139a8db8-4a59-4e37-a486-8037dfeb59c2,Pengguna Google,1,"doktrrnya lama, gagal konsultasi tp dana ga refund",2025-09-30 22:12:29
23b74a8b-b0c3-4a6a-82e8-a3f7c1ec6e6d,Pengguna Google,5,top,2025-09-30 22:01:05
6006ca44-3104-4145-8e2c-1b71ef52d654,Pengguna Google,2,"sudah konsultasi dan diresepkan obat, tapi saat mau dibayar baik melalui dana, shopeepay, dan gopay, tidak bisa terbuka dan tidak bisa dilanjutkan, tolong diperbaiki segera",2025-09-30 21:47:57
714c6c43-3297-4104-bc1b-d62959c27b06,Pengguna Google,5,"Puji Tuhan 😇 obat yang selama ini gak ketemu di hampir semua apotik, sampai harus menggantinya dgn obat lain. Ternyata ada di Halodoc dan bisa dikirim instan. terimakasih",2025-09-30 20:56:40
f0c42714-e07c-4d5f-b40d-8447c89315e5,Pengguna Google,5,mudah dan aman. praktiss langsung dapat resep. ga perlu jauh² ke faskes,2025-09-30 16:33:24
7c116745-e60c-4a4a-8c4a-62a13cf78bfd,Pengguna Google,5,cepet respon dan pelayanan nya bagus bgttt,2025-09-30 16:08:56
7ad13ed1-969d-4aa0-a30d-ade176c64414,Pengguna Google,5,bagus banged,2025-09-30 13:59:00
90382fc6-ff86-4d81-af9e-0d275a59fd65,Pengguna Google,5,bagus,2025-09-30 10:37:22
74a70bc4-736b-4b4b-9713-aa24814682b0,Pengguna Google,5,"dokternya sangat cepat dalam merespon, terimakasih dokter Ambar Aliwardani terimakasih juga Halodoc",2025-09-30 10:22:43
9caf421e-f159-494b-984d-1092374df771,Pengguna Google,5,"terimakasih mempermudah konsultasi,ga harus antri,biasanya klo k dr sp anak antri bgt",2025-09-30 09:17:43
880cba1a-072a-4f4b-a00f-2c62fddab1fa,Pengguna Google,5,jelas penjelasannya,2025-09-30 06:04:09
83571918-48eb-49f0-87d4-a1dfded34ea7,Pengguna Google,5,"sangat membantu sekali dengan adanya aplikasi halodoc ini karena bisa mempermudah konsultasi langsung jika tiba-tiba sedang sakit, dan obat nya bisa langsung dikirim ke rumah ataupun ke kantor. dokter untuk konsultasi juga banyak sehingga bisa memilih sesuai yang dibutuhkan",2025-09-30 00:59:09
36af008e-8d5b-4bab-ab24-aad8ca73fa41,Pengguna Google,5,sangat sangat sangat puas👍,2025-09-29 22:07:08
7b4f5146-d387-4f02-8a7e-5bcee04f30f6,Pengguna Google,4,Oke,2025-09-29 21:25:20
8a98480a-d303-4789-a396-c1fa41beecf9,Pengguna Google,4,"selalu konsultasi di sini, dan sudah lebih dari 5 kali dan baguss sekali Alhamdulillah",2025-09-29 20:32:25
fef42b69-91da-4bff-86cd-a3c251e392fa,Pengguna Google,1,"Lama sekali pengirimannya, beli obat sekarang dikirimnya lusa. Buat apa obatnya dibeli melalui aplikasi klo tidak memberikan kemudahan.",2025-09-29 18:39:51
5314d741-116e-4ca4-ba19-44aa1a67d48d,Pengguna Google,5,tks atas bantuannya. saat ini semakin mudah untuk kebutuhan kesehatan. dan mudah melakukan konsultasu & juga pemesanan obat,2025-09-29 18:30:05
694863d4-2612-419f-8ef4-215d58811e23,Pengguna Google,5,"proses cepat, tidak perlu repot-repot",2025-09-29 14:48:38
e2870f5e-13e2-4d35-b266-642f06cb00fe,Pengguna Google,5,sangat membantu,2025-09-29 13:54:31
a6ac4fc5-57fc-4d00-bf5a-959bf0994a28,Pengguna Google,5,respon cepat dan obat resep cocok,2025-09-29 11:10:33
83ac3d04-a582-43bd-aecf-dd90791808de,Pengguna Google,5,mantap,2025-09-29 09:36:49
9e779b2c-584c-4ea2-b037-960bd387c0f0,Pengguna Google,5,ok,2025-09-29 09:35:37
988ca1a5-f0bd-40f7-b3b6-bb49bd2bea36,Pengguna Google,5,ramah,2025-09-29 09:02:25
3d733aea-67fe-45fa-a7e3-6f2280ac3419,Pengguna Google,1,"Dokternya tanpa konfirmasi lagi langung tutup konsultasi. padahal saya ditanya hasil pemeriksaan yang lalu, dan saya tinggal dulu halodocnya untuk cari hasil tes. pas buka halodocnya lagi sudah ditutup sesi konsulnya. percuma dong saya sudah bayar konsul tapi ditutup konsulnya sepihak. MERUGIKAN INI NAMA-NYA. Si dokter mah enak nerima duit dari pendaftaran kita konsul ke dia. Tapi kita juga yang dirugikan sama si dokter. Padahal kalian kerja, gak punya empati banget si kerja.",2025-09-28 20:57:46
a43cc8d0-da75-43ce-aaae-a0a9360cf373,Pengguna Google,5,"bertemu dengan psikologi klinis terbaik, terimakasih!!!",2025-09-28 20:28:57
354633bc-3119-4682-865f-521f2cf4f141,Pengguna Google,5,maksi bngtt yg udh nyiapin halodoc jd membantu apa lagi saya introvert,2025-09-28 20:26:33
ff514bb1-6505-4ab3-b157-87dba61cc51e,Pengguna Google,5,respon bagus,2025-09-28 20:01:36
29ab2d8d-cba6-4e1c-8f79-bb2b4cccb39c,Pengguna Google,5,Alhamdulillah semakin mudah Konsul dengan para dokter,2025-09-28 20:00:47
067825a4-0663-44be-a7d5-e14f87187167,Pengguna Google,5,"terimakasih, sangat membantu sekali",2025-09-28 19:13:59
c3f87814-7922-4b1c-be4d-f2e032edf513,Pengguna Google,5,resep nya mantal,2025-09-28 17:24:54
c03d7e8b-8a28-44a2-b5ad-5f1beaef8223,Pengguna Google,5,mantap dokternya ramah²,2025-09-28 16:41:24
80cb30d5-56cd-4b9e-944a-96f733995d23,Pengguna Google,4,sangat membanty,2025-09-28 16:10:45
8ced0d43-4ca0-4855-b59f-78652cc674f0,Pengguna Google,4,"akhir"" ini kenapa untuk pengguna asuransi tidak bisa akses dokter spesialis secara free ya?",2025-09-28 11:54:39
6a249778-4dbd-4966-95f3-a21801d44571,Pengguna Google,1,Hati hati kurirnya sering gak jelass di aplikasinya katanya udah sampe tapi barangnya gak ada kan tol**,2025-09-28 09:41:50
733bdc8e-7812-4131-a971-6745a8e3e1f8,Pengguna Google,1,tidak bisa refund dan melakukan konsultasi ulang ketika telat konsultasi dengan dokter 👎🏾 kebijakan terms & privacy merugikan pihak konsumen.,2025-09-28 08:40:41
9065f702-16e5-422a-b436-1f324d8a1a7c,Pengguna Google,5,cepat tanggapan dokternya,2025-09-28 07:28:14
1f7d2841-f3c4-4b21-8019-9d0946fb678d,Pengguna Google,5,cepat dan mudah,2025-09-28 06:46:45
0ef637df-2992-4a62-9f1c-132ade29ff49,Pengguna Google,5,bagus cepat pelayanan nya,2025-09-27 22:36:59
dd76d894-f551-47fa-8b7d-59de7f113489,Pengguna Google,5,"dokternya ramah,cepat respon",2025-09-27 22:35:49
aedba520-fc41-41e7-b697-3f5fcbd830c6,Pengguna Google,5,sangat membantu dan mudah bagi pengguna,2025-09-27 20:31:10
fb650dc1-923f-4631-a68f-3650e4021090,Pengguna Google,2,"ini saya first time pakai, tapi kenapa ya lemot sekali? padahal jaringan oke aja dan dokternya kenapa lama sekali dalam membalas? sampai sekarang belum dibalas padahal sudah payment, tolong solusi nya walaupun dapat diskon tapi tetap saja uang.",2025-09-27 18:33:13
b0e2613c-79c6-4843-939d-ea797c33b079,Pengguna Google,5,"Konsultasinya ringkas, dan respon yang sesuai terhadap keluhan yg sdh di sampaikan",2025-09-27 17:29:58
da6330d3-ae78-4bc0-abde-ea19d8b9a544,Pengguna Google,1,gimana ini dokter tidak merespon tapi saldo saya hilang!!,2025-09-27 15:31:02
48032f86-0b22-43bc-aed5-c14fba188a66,Pengguna Google,5,dokter ramah dan fast respon,2025-09-27 15:25:50
0bf65e4a-b8bb-4267-a999-06588a40bb22,Pengguna Google,4,untuk penebusan obat loading terus,2025-09-27 14:21:58
cc2d88e3-cdf1-4414-aee4-e62863deff34,Pengguna Google,5,terimakasih,2025-09-27 14:02:01
7b53e760-c524-469f-a66f-48bc9459c7d5,Pengguna Google,5,Memudahkan dan sangat membantu,2025-09-27 13:54:19
decafd4e-2805-4557-9955-0236bfaf8009,Pengguna Google,5,ok,2025-09-27 12:54:23
fad729d5-3509-449b-bd5a-1f69890f2ecb,Pengguna Google,5,helpfull,2025-09-27 11:55:41
d138652b-9352-4c44-a463-a2663ae17826,Pengguna Google,5,memudahkan,2025-09-27 11:47:19
82e4caf7-61e0-48fe-964e-7bc9da4c05c2,Pengguna Google,4,"layanan konsultasi sangat membantu, namun layanan pengiriman obat sangat tidak memuaskan, beberapa kali melakukan pemesanan, semuanya tiba melewati jauh dari waktu yang ditentukan. pengecekan status dan keberadaan pesanan juga sering error dan tidak bisa diakses",2025-09-27 11:11:20
5718039d-f655-44a7-8393-beed379f8ad8,Pengguna Google,5,"niat konsul sama psikolog malah pusing karna file hasil diagnosisnya g ada, pas di download 0mb jadi filenya kosong gabisa di buka, gimana saya tau hasil diagnosisnya",2025-09-27 07:23:32
ef37e30e-1cb9-4a27-8b69-9181320e6486,Pengguna Google,1,sekarang aplikasi halodoc kenapa tidak bisa dipercaya. saya sudah bayar tp tidak bisa konsultasi kedokter.,2025-09-26 21:11:28
63f52107-384a-4434-8d22-f92a1e92d193,Pengguna Google,5,"konsultasi dokter sp jantung, dr risky setiawan, cukup informatif",2025-09-26 21:10:16
b3ed9c24-bfdc-4ef4-b91b-6dde99e40417,Pengguna Google,2,"pake haloskin, yg pertama udah bayar pas masuk kechat tiba2 chat berakhir tanpa sebab. terus hari ini coba lagi, udh nyambung tp dokternya slow respon banget sampe sesi berakhir gak dapet apa2. 2x uang melayang.",2025-09-26 19:51:01
9f172399-f92e-475d-9544-bd5346ddd6c9,Pengguna Google,5,mempermudah ketika sakit dimanapun dan kapan pun,2025-09-26 18:29:02
30afde2f-6f5e-4d49-87e0-21600003abf2,Pengguna Google,5,mantap dokternya,2025-09-26 13:12:13
327b9381-f783-48c0-9cb4-93f35edba00f,Pengguna Google,5,memuaskan,2025-09-26 12:30:58
7b99fd31-c45c-4bee-85ac-b444b5e80f86,Pengguna Google,5,baik,2025-09-26 09:28:11
88fb840a-e570-40ee-9a7b-a1c28e7361dd,Pengguna Google,5,mantab,2025-09-26 08:21:57
2622a82f-1ea1-44d2-8541-ad7a8c6db00c,Pengguna Google,5,sangat membantu dalam kondisi mendesak,2025-09-26 08:14:06
f56f5ff8-b706-404e-8209-64c376611776,Pengguna Google,5,Cepat dan tanggap,2025-09-26 07:46:27
37cc6618-afdb-46a1-a73e-aa7c4ee4bdb0,Pengguna Google,4,"akurat, cepat, efisien",2025-09-26 07:39:38
7fe54a44-5494-4d4c-872a-281bc5fdbf86,Pengguna Google,2,aplikasi sinyal kencang buka lama bngt,2025-09-26 07:32:43
f49d216b-ff33-4990-b8e8-9437690b6a65,Pengguna Google,5,lumayan,2025-09-26 06:25:29
13db66b5-acca-4ab3-89ca-7ad99fbebff3,Pengguna Google,5,ada dokter standby 24 jam.. kkeren banget. dokter sabar dan pilihan banyak,2025-09-26 02:30:59
504b6a69-bc2f-4180-9706-63d6924e9b6b,Pengguna Google,5,Berguna untuk anak kos,2025-09-25 21:27:56
69c21ce0-cfee-433b-ac85-aec7efa6026f,Pengguna Google,5,sangat membantu excellent,2025-09-25 19:11:14
fede9a30-b29a-47bb-ac0f-541d73b009b5,Pengguna Google,5,Sangat membantu,2025-09-25 19:08:11
0a43facf-05c7-422d-969e-d2507e3e06a0,Pengguna Google,5,cukup praktis dan membantu untuk diagnosa awal,2025-09-25 18:42:40
632ff8d5-88e2-442b-a5a0-e5df2d69a93d,Pengguna Google,5,mantap respon cepat,2025-09-25 18:27:36
bb13bff9-ee98-46e4-87c7-7a8ee079073c,Pengguna Google,5,ok banget,2025-09-25 18:11:34
3471ff80-2dd8-4613-860e-2e2d792d8877,Pengguna Google,1,kok di iklan nya gratis pas saya coba malah di suruh bayar padahal lagi kondisi yang buruk,2025-09-25 17:59:03
5bc0e08c-e74e-4fb1-900c-f1ef35e66ab0,Pengguna Google,5,cepat,2025-09-25 17:25:59
0293d70f-432f-41b8-bb78-9feca9321e04,Pengguna Google,5,dokternya baik. responsif. makasih dokter,2025-09-25 16:32:07
e0c63314-1b11-43df-8e90-6f42b861fc3a,Pengguna Google,5,terima kasih cukup membantu,2025-09-25 15:53:24
550cb265-85a4-4975-807a-8da85e6717da,Pengguna Google,1,respon dokter terhadap keluhan pasiennya sangat lambat. saya kecewa sama dokter² khususnya yg ada di haloskin. sangat lambat merespon bahkan ada yg tidak merespon sama sekali. sudaj bayar tpi gaada percakapam dengan dokter untuk apa? kembalikan uang saya! sudah beberapa kali saya coba masih sama.,2025-09-25 13:27:08
100ac901-9f59-40bf-98e0-20db56ab9b60,Pengguna Google,5,terbaik,2025-09-25 11:43:30
bab86ed5-1a41-4b67-a9b3-6dbdec28f384,Pengguna Google,4,respon cepat,2025-09-25 11:05:27
02af82ba-9f32-46d2-9b60-e45b6f203078,Pengguna Google,5,selalu puas dengan pelayanannya,2025-09-25 08:43:17
a82dddcc-665c-4e97-afbb-a2711b05eaa2,Pengguna Google,5,mantap gan lanjutkan,2025-09-25 07:42:10
a2e9cf54-7866-4486-af06-2a8598cf4ecf,Pengguna Google,5,cukup membantu,2025-09-25 06:50:39
2921db55-02ff-4429-bd10-88acfe229585,Pengguna Google,1,dlu bagus2 ga ngcewain skrg buruuukkk performanya .lain kali kalo ga mampu ambil driver terdekat n tercepat dr ruma pasien ya ada lah tmbol cancel utk pasien. ini anak sy da muntah uda belasan kali tp gada tombol cancel saya tnggu lam kaisan anak. lain kalo ada empati laj. jgn mikir cuan aja.. emang smua orang serba berlebih bsa beli obat dobel dobel apa. rating satuuuuuu buat kaliaan..,2025-09-24 21:51:42
7992f160-4786-4b94-a9f8-5e072bbc6021,Pengguna Google,5,"sangat membantu bagi yang punya permasalahan kulit, saya sembuh karena selalu konsul dihalodoc udah dipantau dokter juga jadi aman dibawah pengawasan dokter",2025-09-24 21:02:03
9d580177-4ab7-43a1-8f70-6f90c882ef86,Pengguna Google,5,terbaik,2025-09-24 20:18:33
d084d225-53a1-4b5c-8ccb-fafc3ed4ad01,Pengguna Google,5,"fast respon dan ingo yang disanpaikan sangat jelas,",2025-09-24 18:35:35
db4568f8-f2a4-4eef-8643-c08f81718cc9,Pengguna Google,5,mantap,2025-09-24 18:34:30
a3c93486-d1ef-4a6b-8b06-ef7d2786cd01,Pengguna Google,1,"dokter online tapi pas konsultasi gak ada jawaban, mana udah bayar.... haddeeeeh🤬😡",2025-09-24 15:20:56
583d5d52-ab3c-4dcc-ba88-ef522bd19ebd,Pengguna Google,5,"setelah komplain masalah transaksi yang berhasil namun pesanan gagal, langsung diatasi pihak CS dan dana sudah dikembalikan sesuai nominalnya.",2025-09-24 14:56:23
543f04b5-317f-47e0-8534-b44795a9a027,Pengguna Google,5,bagus,2025-09-24 14:08:53
8dbca816-e80e-4438-801c-fa06ffcfe5c5,Pengguna Google,5,cepat dan mudah.,2025-09-24 13:11:50
8b9bce7f-8c7f-4909-ac41-ec3cb56c1813,Pengguna Google,5,bagus cepat,2025-09-24 13:08:20
cef27be9-8dbd-4563-b11a-b9c6cd00e6ba,Pengguna Google,5,dr nya memberi penjelasan yg rinci,2025-09-24 10:29:26
ae3d8d89-d7c2-4449-824d-c6610e94ba9c,Pengguna Google,5,Psikolog viral istri gitaris Zendhy Kusuma bernama Evi Santi Rahayu kalo makan bareng suami di resto jangan lupa bayar. Masa udah viral baru mau bayar 🤭,2025-09-23 22:31:38
8034047a-f047-4fa2-a0e1-682a09be641e,Pengguna Google,5,"sangat membantu buat saya, Krena di daerah saya tidak ada dokter kulit ada jga jauh",2025-09-23 20:04:30
b491b383-f398-47d4-9d84-f6f026be3a23,Pengguna Google,4,"bagus, pelayanan dan pengiriman obat nya cepat 😁",2025-09-23 18:28:44
263042f2-fb80-4710-abe5-1ac1ee979004,Pengguna Google,5,sangat memuaskan,2025-09-23 12:57:13
92259c78-e281-48bd-8297-da768137831d,Pengguna Google,5,Sangat membantu dalam keadaan sakit,2025-09-23 12:11:07
b89d95f2-9711-4b3d-895c-194912ef9d6f,Pengguna Google,5,good,2025-09-23 10:32:14
80f0b8d2-8d8e-4f9b-ad78-515336498389,Pengguna Google,5,konsultasi dimana saja dan kapan saja,2025-09-22 22:44:40
8262209c-b3eb-4506-91c2-f4bae7b074d1,Pengguna Google,1,uang hilang dokter sibuk 70rb melayang. apk komtol,2025-09-22 21:26:19
c70a759c-a9d3-42d2-9ac9-405576a8a15b,Pengguna Google,5,Mantap,2025-09-22 19:02:38
c933b99e-3248-4e5c-ae4c-230f0bbd3c82,Pengguna Google,5,sangat berguna sekalii,2025-09-22 17:32:01
90e6e3d0-6d6b-442a-b4d4-d61e8f49d895,Pengguna Google,5,"Alhamdulillah bisa konsultasi dengan dokter, dan membantu mengatasi masalah kesehatan , mental dan yang lainnya. terimakasih halodoc🤍",2025-09-22 17:12:03
aa51b4e7-7158-488b-af4f-ef4602c8521f,Pengguna Google,5,"gimana ya paket saya hilang gaada tindak lanjutnya, mana gabisa di lacak resinya",2025-09-22 16:48:35
9c1b377f-ed62-4353-9468-9c9c9ec5ff81,Pengguna Google,5,Bagus,2025-09-22 14:32:13
91fd8012-acb5-4cf9-ac85-1afeb47a2107,Pengguna Google,5,puas banget konsultasi di apk ini bintang 5 deh,2025-09-22 12:57:40
b613cf4b-aa81-4680-8a70-44dabc2cae0a,Pengguna Google,5,mudah,2025-09-22 10:50:41
3cd30587-296b-46ea-9bac-6d73634848f0,Pengguna Google,5,sangat puas konsutasi di halo doc .. dokternya ramah penjelasnnya juga sangat jelas .. terimakasih,2025-09-22 10:31:27
2437a804-768d-4813-88b1-8f039e37a0f5,Pengguna Google,5,"easy simple & helpful. improvement to chat with camera is also good. although not every condition can be explained or shown by words n camera, but as first help, this apps is very good. the medicine shop feature also very good. they also able to link with your insurance but limited for insurance that already have agreement with this apps. but it still good and simple. so overall, this one kind of super helpful apps.",2025-09-22 08:23:07
32991388-1e63-4ff8-a97a-aef0acc0d001,Pengguna Google,5,mempermudah untuk konsultasi dengan semua spesialis dokter,2025-09-22 07:00:26
46fa70c8-ae6b-461d-bb07-7c04b69b0026,Pengguna Google,5,mudah dan lengkao,2025-09-22 05:19:05
e6d16d9f-3572-455b-b405-634f0b87e69d,Pengguna Google,5,"Halo doc sangat bagus, sangat menolong sy sekali utk konsultasi dgn dokter dan mendapatkan solusi terbaik dgn resep dokter, sampai pngiriman obat mnmenggunakan gosend gojek. Terimakasih banyak halo doc yaa 🙏🙏❤️❤️",2025-09-21 22:33:19
58d0dd08-2936-4d5c-be4e-44915637cfc3,Pengguna Google,5,bagus pelayanan nya cepat,2025-09-21 22:23:44
b9f70acf-f70c-4edf-92d2-6def0de20224,Pengguna Google,1,pesanan obat hampir seminggu gak sampe. gabisa dibatalkan dan uang gak kembali. 220rb lenyap. payahhh!!!!!,2025-09-21 21:05:35
4720e599-64d0-4f57-9277-23c1ca6f07d2,Pengguna Google,5,baij semakin maju,2025-09-21 20:57:36
e4f5f0e6-002b-440d-ba76-66401af7426c,Pengguna Google,5,oke,2025-09-21 20:50:24
86bf6cd8-4680-4c03-932e-6ab17d2963dd,Pengguna Google,5,bagus sekali,2025-09-21 19:58:08
31522b1e-8cd6-4545-9f91-73e9b0fea446,Pengguna Google,5,"konsultasi mudah , cepat responnya, akurat👍👍👍👍",2025-09-21 18:00:10
78f71723-f536-419a-a760-2cf2955b3da0,Pengguna Google,2,"saya chat dokter jam 5 pagi, sampe jam 17:24 obat blm sampai dan status masih driver ditugaskan, sudah tanya by email dan chat driver gak di bales, mohon tambahkan chat admin supaya jika ada kendala gak bingung kl mau tanya. tujuan halodoc supaya bisa dapet obat cepet ini malah lama bgt",2025-09-21 17:26:50
9ee9caf1-31d5-4001-8df5-fa74e4139370,Pengguna Google,4,"so far so good. cuman yaa, ini kan by chat konsulnya.. alangkah lebih baiknya ditambahkan durasi untuk konsul (opsional) misalnya jika sesi sdh berakhir, bisa extend kurang lebih 10 menit lg tentunya dengan xtra charge mungkin 5-10rb. kadang sinyal susah atau belum selesai untuk konsulnya. mungkin ini jadi masukan dari sisi service aplikasi untuk pelanggan yaa!. makasi halodoc",2025-09-21 16:03:58
7375a4f3-41d7-4b75-99bc-ae8e7f3cb59b,Pengguna Google,5,bagus,2025-09-21 15:41:42
6570edce-22a9-4f68-937a-f74b9fa50f2d,Pengguna Google,5,sangat mangfaat,2025-09-21 14:25:16
327b2256-276f-4420-94ec-0e6270d66261,Pengguna Google,5,okeeee,2025-09-21 14:25:02
9e9979de-054a-474d-884b-ad99d81d4183,Pengguna Google,5,sangat membantu dan memuaskan,2025-09-21 13:35:57
c70b3b28-cca9-4ebe-8309-eb4015ec7a5b,Pengguna Google,5,Oke banget,2025-09-21 12:36:55
62522ee9-fce2-4aa8-b61f-c2df6c6dc243,Pengguna Google,5,ok,2025-09-21 11:36:15
74f57bb3-c930-4e4a-879d-76fcb9e03bae,Pengguna Google,5,goodjob,2025-09-21 11:17:18
e8b479bf-c596-4b7f-905b-035ab7248ffb,Pengguna Google,1,respon nya pake chat gpt,2025-09-21 09:31:15
3f754d35-b97d-4fe9-aacd-d282240c20ad,Pengguna Google,4,bagus dokternya ramah2,2025-09-20 21:05:08
6cadeab8-da0a-4026-93be-fe5a298ff4c7,Pengguna Google,5,pengalaman terbaik,2025-09-20 19:34:14
69e5777b-21fa-41a7-8ef8-5ec389838b26,Pengguna Google,1,"tidak menerima evoucher, saya sudah membeli barang di toko halo doc dan tertulis gratis evoucher senilai 25k tapi saya tidak mendapatkan evoucher tersebut",2025-09-20 19:30:35
1cc2819a-b8e8-4ee0-a8d5-907cf2aba784,Pengguna Google,5,Penjelasannya detail dan pelayanannya baik.,2025-09-20 17:24:54
a39db484-6b51-4f19-be4f-e174be1d2173,Pengguna Google,5,"sangat praktis gk perlu antri lagi di rs ,the best",2025-09-20 12:32:52
093443d0-e9e2-44bf-97be-419574257218,Pengguna Google,5,solusi cepat dan tepat,2025-09-19 23:49:52
3a6cd907-7b6b-4911-8e28-1a89bc3ce031,Pengguna Google,5,membantu,2025-09-19 16:45:17
505c1fec-93ea-4309-ac40-47a1cdad05d5,Pengguna Google,5,memudahkan,2025-09-19 16:13:14
